credit_limit,age,pay_delay_sep,pay_delay_aug,bill_amt_sep,bill_amt_aug,pay_amt_sep,pay_amt_aug,target
160000.0,32,-1,-1,1375.0,3503.0,3645.0,2688.0,1
500000.0,48,0,0,79640.0,75362.0,3017.0,3020.0,0
440000.0,28,0,0,412962.0,409812.0,15000.0,20000.0,0
330000.0,31,-1,0,1732.0,1349.0,1000.0,1400.0,0
200000.0,33,0,0,64932.0,66223.0,2365.0,3100.0,0
250000.0,33,0,0,147934.0,149485.0,5500.0,5600.0,0
140000.0,37,0,0,58081.0,51013.0,5000.0,5000.0,0
260000.0,36,0,0,203755.0,210668.0,15000.0,10000.0,0
60000.0,45,1,2,58360.0,56834.0,0.0,3000.0,1
500000.0,37,0,0,501369.0,505753.0,17204.0,13173.0,0
130000.0,30,0,0,114838.0,111226.0,4224.0,4415.0,0
80000.0,30,1,2,69942.0,68219.0,0.0,8600.0,1
150000.0,44,0,0,37050.0,39471.0,3000.0,2636.0,0
120000.0,31,-1,-1,1680.0,17749.0,17749.0,4748.0,0
90000.0,31,1,-2,0.0,0.0,0.0,0.0,0
210000.0,31,-1,-1,1332.0,3825.0,3848.0,33515.0,0
280000.0,45,-2,-2,26573.0,17597.0,18388.0,22302.0,0
240000.0,28,-2,-2,1981.0,-2076.0,0.0,0.0,0
230000.0,29,-2,-1,0.0,4375.0,4375.0,1225.0,0
30000.0,29,0,0,28620.0,28276.0,1453.0,1700.0,0
60000.0,29,0,0,63578.0,61347.0,2188.0,2285.0,0
360000.0,30,-1,0,13395.0,28327.0,20460.0,6257.0,0
90000.0,33,0,0,55937.0,57107.0,2100.0,4000.0,0
180000.0,33,-1,-1,4520.0,1449.0,1453.0,1731.0,0
10000.0,33,1,-2,0.0,0.0,0.0,0.0,0
210000.0,34,-1,-1,2501.0,639.0,639.0,699.0,1
30000.0,34,-2,-2,3275.0,5000.0,5000.0,5235.0,0
200000.0,34,-1,-1,8177.0,1989.0,2453.0,382.0,0
90000.0,32,0,0,88729.0,88533.0,3500.0,3908.0,0
50000.0,44,0,0,45858.0,46315.0,2000.0,1865.0,0
30000.0,46,1,2,26840.0,25311.0,0.0,1804.0,0
220000.0,35,-1,-1,5564.0,7443.0,7479.0,5600.0,0
500000.0,46,0,0,16400.0,886.0,886.0,21831.0,0
60000.0,47,0,0,33867.0,35303.0,2000.0,1601.0,0
110000.0,41,0,0,104740.0,102165.0,5000.0,5045.0,0
360000.0,43,-2,-2,4392.0,0.0,0.0,2050.0,1
30000.0,42,0,0,26300.0,26295.0,1700.0,3102.0,0
300000.0,38,-2,-2,0.0,0.0,0.0,0.0,0
490000.0,36,-2,-2,1886.0,9444.0,9480.0,3182.0,0
210000.0,36,-1,-1,1630.0,25903.0,25903.0,1000.0,0
280000.0,37,-1,-1,733.0,168.0,168.0,786.0,0
60000.0,36,-1,2,1577.0,2498.0,1100.0,1000.0,0
490000.0,38,-2,-2,0.0,0.0,0.0,0.0,0
50000.0,45,0,0,4151.0,5162.0,1088.0,1110.0,1
200000.0,35,1,-2,0.0,0.0,0.0,0.0,0
70000.0,43,3,2,56994.0,57964.0,2500.0,3000.0,0
260000.0,29,0,0,16496.0,15610.0,8027.0,3000.0,0
460000.0,40,0,0,133102.0,126956.0,5015.0,5032.0,0
200000.0,41,-1,-1,3000.0,187.0,187.0,1306.0,0
320000.0,42,-1,-1,8144.0,0.0,0.0,0.0,1
230000.0,48,0,0,41134.0,50379.0,10000.0,5000.0,0
350000.0,30,0,0,43548.0,39873.0,15000.0,15000.0,0
230000.0,31,0,0,15704.0,11952.0,2000.0,2000.0,0
20000.0,47,1,2,16289.0,15735.0,0.0,3000.0,1
230000.0,43,0,0,41435.0,42106.0,1674.0,3000.0,0
80000.0,35,0,0,15234.0,15372.0,3000.0,2783.0,0
110000.0,40,0,0,93466.0,87748.0,4438.0,76000.0,0
360000.0,30,-2,-2,323.0,1986.0,1986.0,196.0,0
80000.0,34,1,-2,-3.0,-3.0,0.0,1269.0,0
350000.0,35,-1,-1,439.0,884.0,884.0,0.0,1
70000.0,47,0,0,136809.0,118811.0,3158.0,10000.0,0
360000.0,29,-1,-1,4887.0,4982.0,5005.0,4851.0,0
240000.0,32,2,2,209368.0,204501.0,0.0,22000.0,1
80000.0,34,0,0,64553.0,52484.0,1784.0,1874.0,0
140000.0,29,0,0,62023.0,61729.0,3000.0,8600.0,0
50000.0,33,2,2,60679.0,54947.0,0.0,4500.0,1
130000.0,35,0,0,3929.0,4857.0,1000.0,1000.0,0
160000.0,44,0,0,118809.0,125323.0,10000.0,50000.0,0
160000.0,42,2,2,346.0,0.0,0.0,0.0,0
90000.0,29,0,0,8927.0,9124.0,8000.0,10000.0,0
50000.0,42,0,0,41077.0,42072.0,1681.0,2023.0,0
210000.0,29,-1,-1,871.0,27371.0,27371.0,871.0,0
20000.0,29,2,0,15037.0,16078.0,1600.0,1700.0,1
200000.0,29,-1,-1,3540.0,2914.0,3028.0,3919.0,0
230000.0,31,-1,-1,623.0,0.0,0.0,0.0,0
150000.0,43,-2,-2,0.0,0.0,0.0,0.0,0
210000.0,28,-2,-2,0.0,0.0,0.0,0.0,0
290000.0,33,-2,-2,0.0,0.0,0.0,0.0,1
260000.0,34,2,2,118706.0,115308.0,0.0,9670.0,1
20000.0,29,0,0,9665.0,12186.0,2700.0,0.0,1
180000.0,47,-1,-1,3735.0,3404.0,3404.0,7141.0,1
100000.0,29,0,0,99302.0,83403.0,5712.0,3503.0,0
280000.0,38,0,0,236583.0,230990.0,10000.0,6000.0,0
100000.0,41,-2,-2,0.0,0.0,0.0,0.0,1
100000.0,35,-2,-2,3835.0,1891.0,1891.0,1799.0,0
30000.0,30,0,0,4480.0,8381.0,4000.0,5000.0,0
160000.0,44,-1,-1,1224.0,0.0,0.0,0.0,1
360000.0,36,0,0,308711.0,305594.0,11000.0,13000.0,0
450000.0,36,-1,-1,1866.0,4575.0,4579.0,0.0,0
380000.0,40,0,-1,4366.0,2566.0,2566.0,4174.0,1
120000.0,42,-2,-2,0.0,338.0,338.0,488.0,0
160000.0,47,1,2,89006.0,86694.0,0.0,4500.0,1
50000.0,33,0,0,25123.0,27773.0,3400.0,1600.0,1
170000.0,34,0,0,85235.0,81462.0,5000.0,3400.0,0
350000.0,34,1,-1,-20.0,630.0,650.0,0.0,0
180000.0,48,-2,-1,-15.0,2116.0,2131.0,1494.0,0
100000.0,38,0,0,68916.0,66762.0,3000.0,5000.0,0
50000.0,26,0,0,4041.0,1343.0,1200.0,2500.0,0
180000.0,30,-2,-2,50055.0,5320.0,5320.0,10008.0,0
150000.0,31,1,-2,-512.0,-512.0,0.0,0.0,0
300000.0,32,-2,-2,880.0,788.0,788.0,10774.0,1
350000.0,33,0,0,303949.0,298421.0,10000.0,9205.0,0
260000.0,42,0,0,35215.0,31889.0,2500.0,3000.0,0
200000.0,27,0,0,7886.0,7101.0,4500.0,3378.0,0
240000.0,27,0,0,133348.0,136296.0,5160.0,5328.0,1
150000.0,26,0,0,65421.0,69087.0,4850.0,2000.0,0
290000.0,26,0,0,18125.0,20807.0,3000.0,80000.0,0
140000.0,27,0,0,127464.0,119346.0,6000.0,4000.0,0
130000.0,29,-2,-2,0.0,0.0,0.0,0.0,0
180000.0,29,-2,-1,0.0,287.0,287.0,5293.0,0
200000.0,29,-1,-1,2116.0,0.0,0.0,9781.0,0
230000.0,28,1,2,207128.0,195825.0,6300.0,9264.0,1
240000.0,28,2,2,294180.0,276968.0,0.0,22550.0,0
170000.0,31,-2,-2,757.0,4319.0,4319.0,1499.0,0
120000.0,31,-1,-1,396.0,396.0,396.0,396.0,0
240000.0,31,-2,-2,6887.0,1926.0,1926.0,2178.0,0
90000.0,31,0,0,12045.0,9720.0,1500.0,1200.0,0
300000.0,30,-2,-2,850.0,850.0,850.0,850.0,1
70000.0,30,-1,2,71521.0,68041.0,0.0,2332.0,0
100000.0,30,0,0,2419.0,3123.0,2177.0,0.0,0
110000.0,31,0,0,22396.0,24758.0,4604.0,0.0,0
180000.0,33,0,0,165839.0,153828.0,20064.0,30032.0,0
500000.0,32,0,0,422713.0,406204.0,15000.0,16000.0,0
80000.0,32,2,0,26856.0,24758.0,1700.0,1400.0,0
280000.0,32,-2,-2,5855.0,13645.0,13713.0,9171.0,0
280000.0,33,-2,-2,2533.0,2997.0,2997.0,14059.0,0
120000.0,35,-1,-1,525.0,2458.0,2458.0,8152.0,0
90000.0,35,-1,0,5488.0,2380.0,1000.0,0.0,0
170000.0,34,-1,-1,3105.0,1599.0,1599.0,1122.0,0
50000.0,34,0,0,31673.0,27572.0,1449.0,1899.0,0
50000.0,34,-1,-1,390.0,390.0,390.0,390.0,0
230000.0,38,0,0,217578.0,224020.0,9840.0,8750.0,0
180000.0,48,-1,-1,860.0,102.0,102.0,851.0,1
40000.0,43,0,0,26449.0,22072.0,1303.0,1665.0,0
360000.0,42,-1,0,24081.0,14231.0,6068.0,23154.0,0
360000.0,47,-2,-2,0.0,0.0,0.0,0.0,1
170000.0,45,0,0,166388.0,165243.0,7300.0,7067.0,0
20000.0,35,-1,2,17056.0,18803.0,2500.0,0.0,0
240000.0,43,-1,-1,54.0,0.0,0.0,0.0,0
100000.0,39,0,0,2998.0,3885.0,1100.0,3500.0,1
100000.0,43,1,-2,0.0,0.0,0.0,0.0,0
110000.0,40,0,0,111720.0,86877.0,3406.0,2357.0,1
420000.0,37,0,0,101987.0,96544.0,6000.0,6045.0,0
180000.0,34,2,2,93155.0,95008.0,4300.0,4500.0,1
240000.0,37,1,-2,0.0,0.0,0.0,0.0,0
210000.0,41,-1,0,13340.0,42862.0,42000.0,9600.0,0
30000.0,43,-1,3,10330.0,10040.0,0.0,1149.0,0
210000.0,44,0,0,36612.0,40534.0,4534.0,3000.0,0
320000.0,30,-1,-1,10283.0,2488.0,2488.0,5209.0,0
220000.0,38,0,0,120622.0,111593.0,4803.0,4604.0,0
240000.0,29,-1,-1,1530.0,696.0,700.0,696.0,0
450000.0,35,1,2,131351.0,132453.0,4723.0,0.0,0
500000.0,36,0,0,261502.0,286708.0,30000.0,30000.0,0
180000.0,44,0,0,174830.0,178917.0,7000.0,6800.0,0
80000.0,38,-2,-2,0.0,0.0,339.0,517.0,0
50000.0,41,2,-1,390.0,780.0,780.0,0.0,1
450000.0,41,0,-1,104624.0,28114.0,28114.0,1424.0,0
380000.0,43,-1,-1,18866.0,20840.0,20884.0,188.0,0
50000.0,29,-2,-2,-101.0,-101.0,0.0,0.0,0
30000.0,30,3,2,29508.0,30634.0,1900.0,0.0,0
300000.0,37,-1,-1,5771.0,3217.0,3217.0,19615.0,0
340000.0,45,-2,-2,5754.0,480.0,482.0,2544.0,0
190000.0,44,0,0,137394.0,140899.0,5774.0,5987.0,0
120000.0,41,0,0,108264.0,109427.0,3906.0,4040.0,0
210000.0,40,0,0,160161.0,156015.0,5500.0,7000.0,0
360000.0,46,0,0,58389.0,42094.0,20000.0,10600.0,0
330000.0,35,-1,-1,117.0,0.0,0.0,222.0,0
100000.0,37,0,0,68760.0,70113.0,3095.0,3181.0,0
250000.0,38,-1,-1,14766.0,990.0,990.0,8150.0,0
120000.0,46,-2,-2,0.0,0.0,0.0,0.0,1
200000.0,43,1,-1,0.0,2112.0,2112.0,981.0,0
280000.0,30,1,2,25903.0,19262.0,50.0,2053.0,0
480000.0,46,-1,-1,993.0,1317.0,1317.0,0.0,0
240000.0,36,-1,-1,3922.0,2947.0,2947.0,297.0,1
120000.0,39,-2,-2,280.0,6192.0,6192.0,2142.0,0
110000.0,40,0,0,96155.0,96752.0,5000.0,5000.0,0
390000.0,41,0,0,48378.0,52279.0,4705.0,0.0,0
20000.0,38,1,2,10683.0,12729.0,2500.0,2501.0,0
140000.0,35,0,0,111941.0,114389.0,5800.0,5900.0,0
160000.0,41,0,0,39962.0,45640.0,10000.0,10000.0,0
210000.0,30,1,-1,0.0,820.0,820.0,718.0,0
210000.0,47,0,0,202503.0,173232.0,7082.0,6000.0,0
240000.0,39,0,-1,52595.0,238861.0,238861.0,6678.0,0
150000.0,36,-2,-2,11085.0,2500.0,2507.0,190.0,0
60000.0,48,0,0,56899.0,58032.0,2080.0,2530.0,0
180000.0,40,-1,-1,1552.0,776.0,776.0,0.0,1
120000.0,37,0,-1,3014.0,380.0,760.0,380.0,0
210000.0,40,0,0,54904.0,46662.0,2000.0,2100.0,0
420000.0,36,0,0,20326.0,21629.0,1479.0,1204.0,0
110000.0,43,0,0,92244.0,93815.0,4500.0,5000.0,0
180000.0,31,0,0,112164.0,50838.0,1821.0,2000.0,0
200000.0,42,-2,-2,0.0,0.0,0.0,0.0,1
220000.0,32,0,0,217636.0,221834.0,8000.0,18000.0,0
250000.0,36,-2,-2,2508.0,3978.0,3978.0,6560.0,0
250000.0,39,-2,-2,0.0,632.0,632.0,316.0,0
400000.0,47,-2,-2,1698.0,365.0,365.0,3224.0,0
50000.0,38,0,0,38945.0,39498.0,2511.0,2000.0,0
480000.0,48,-2,-2,1087.0,188.0,188.0,257.0,0
470000.0,39,-1,0,235490.0,125853.0,25853.0,20745.0,0
300000.0,36,0,0,30153.0,28384.0,2000.0,2000.0,0
160000.0,44,1,-2,-4.0,-4.0,0.0,3458.0,0
160000.0,42,-1,-1,3346.0,4420.0,4420.0,3062.0,0
230000.0,33,-1,-1,2227.0,3496.0,3496.0,4091.0,0
50000.0,49,0,0,39803.0,37595.0,5007.0,1602.0,0
150000.0,48,0,0,36717.0,37800.0,2000.0,4000.0,0
130000.0,50,2,2,73621.0,76104.0,4300.0,3500.0,0
360000.0,49,1,-2,0.0,0.0,0.0,0.0,1
150000.0,50,0,0,145268.0,111500.0,6005.0,4450.0,1
70000.0,50,0,0,12857.0,13867.0,1530.0,1560.0,0
450000.0,49,-2,-2,0.0,0.0,0.0,0.0,0
200000.0,49,1,-2,-5.0,728.0,733.0,0.0,1
80000.0,50,2,0,89901.0,85406.0,6000.0,81789.0,1
340000.0,48,0,0,310866.0,320685.0,15000.0,7000.0,0
50000.0,52,0,0,33743.0,22989.0,2000.0,1400.0,1
200000.0,50,-1,-1,2119.0,1662.0,1662.0,2482.0,0
210000.0,48,0,0,119530.0,111730.0,3998.0,3885.0,0
360000.0,49,-1,-1,801.0,908.0,913.0,1081.0,0
230000.0,50,-2,-2,2789.0,2942.0,2942.0,2520.0,0
50000.0,48,0,0,73302.0,65931.0,2500.0,2428.0,1
120000.0,50,2,0,81979.0,82726.0,3000.0,4000.0,1
340000.0,50,1,-2,2728.0,15650.0,15650.0,11554.0,0
50000.0,49,0,0,49195.0,48496.0,47000.0,2000.0,1
70000.0,49,1,2,9915.0,9607.0,0.0,2468.0,0
100000.0,50,0,0,94745.0,96838.0,4600.0,4600.0,0
20000.0,49,0,0,13561.0,14573.0,1543.0,1260.0,1
80000.0,49,0,0,77347.0,61998.0,2384.0,5000.0,0
280000.0,49,-2,-2,795.0,1020.0,1025.0,0.0,0
300000.0,50,-2,-2,882.0,0.0,0.0,0.0,0
500000.0,49,-1,-1,396.0,396.0,396.0,5792.0,1
50000.0,51,0,0,46880.0,25577.0,1500.0,1269.0,0
140000.0,50,0,0,128949.0,133778.0,7000.0,6000.0,1
210000.0,49,-1,-1,991.0,4045.0,6035.0,4056.0,1
100000.0,49,0,0,41088.0,41807.0,2000.0,3000.0,0
50000.0,50,0,0,14592.0,16335.0,2000.0,2000.0,0
20000.0,51,0,0,13184.0,14200.0,1242.0,3000.0,0
200000.0,50,0,0,4701.0,3146.0,2310.0,3518.0,0
100000.0,51,-1,-1,200.0,100.0,100.0,197.0,0
50000.0,50,0,0,36149.0,38078.0,3000.0,10000.0,1
230000.0,53,0,0,38723.0,39347.0,2001.0,2000.0,0
260000.0,50,0,0,263320.0,171626.0,7000.0,7000.0,0
120000.0,52,1,2,123184.0,117849.0,0.0,6100.0,1
380000.0,51,-1,-1,43715.0,60718.0,60718.0,2200.0,0
80000.0,65,0,0,82074.0,80260.0,3470.0,3750.0,0
240000.0,50,-2,-2,498.0,-2.0,0.0,499.0,0
30000.0,54,0,0,33494.0,32978.0,2506.0,2430.0,1
30000.0,59,0,0,27620.0,27921.0,1449.0,1503.0,0
80000.0,55,1,-1,78910.0,80362.0,84361.0,3837.0,0
50000.0,54,0,0,50566.0,49717.0,2102.0,2013.0,0
10000.0,56,1,2,12006.0,6367.0,1000.0,4000.0,0
100000.0,50,2,2,117517.0,110537.0,4700.0,0.0,1
280000.0,50,-2,-2,0.0,0.0,0.0,0.0,0
30000.0,55,1,2,30724.0,29278.0,0.0,1600.0,1
80000.0,50,-1,-1,7506.0,0.0,0.0,0.0,0
30000.0,51,0,0,14417.0,17261.0,9000.0,5000.0,0
170000.0,51,0,0,154278.0,161679.0,10000.0,7500.0,0
60000.0,52,1,2,28934.0,27122.0,0.0,1481.0,0
100000.0,50,0,0,92956.0,96180.0,4333.0,3518.0,0
160000.0,58,-2,-2,749.0,3883.0,3894.0,3594.0,1
50000.0,55,0,0,40623.0,40088.0,1616.0,2180.0,0
360000.0,59,1,-2,0.0,0.0,0.0,0.0,1
210000.0,52,-1,-1,262.0,738.0,738.0,0.0,0
190000.0,55,-1,-1,6637.0,6476.0,6476.0,14915.0,0
90000.0,52,0,0,42567.0,43578.0,2022.0,2325.0,0
50000.0,52,0,0,48195.0,49024.0,2035.0,1650.0,0
30000.0,55,-2,-2,-330.0,340.0,500.0,0.0,0
30000.0,54,2,2,24180.0,23498.0,0.0,3600.0,1
180000.0,61,0,0,20554.0,21560.0,1353.0,1380.0,1
120000.0,58,1,2,79400.0,81490.0,4000.0,3900.0,1
80000.0,55,0,0,72462.0,41300.0,3000.0,0.0,0
400000.0,49,-2,-2,389.0,389.0,390.0,390.0,0
120000.0,53,0,0,118676.0,119177.0,4210.0,4435.0,0
100000.0,52,2,2,40938.0,43036.0,3000.0,3000.0,1
300000.0,52,-1,-1,583.0,111383.0,111665.0,3000.0,0
80000.0,69,0,0,79862.0,80921.0,3000.0,3000.0,0
500000.0,53,-1,-1,1453.0,961.0,961.0,159.0,0
10000.0,51,0,0,4416.0,6733.0,2400.0,0.0,0
100000.0,55,2,3,1520.0,1349.0,0.0,0.0,0
240000.0,53,0,0,135322.0,100522.0,4531.0,3728.0,0
280000.0,63,-2,-2,-200.0,-200.0,0.0,0.0,1
20000.0,55,0,0,16503.0,17512.0,1289.0,1258.0,0
110000.0,59,0,0,100800.0,40387.0,1914.0,2000.0,0
290000.0,60,1,-2,0.0,0.0,0.0,0.0,0
80000.0,48,-1,-1,1198.0,1150.0,1150.0,0.0,1
30000.0,51,1,2,30128.0,31325.0,2000.0,0.0,0
30000.0,52,-1,2,4743.0,390.0,390.0,1000.0,0
60000.0,57,0,0,44041.0,46810.0,3810.0,0.0,1
70000.0,52,-1,-1,1000.0,1098.0,1098.0,30005.0,0
140000.0,52,0,0,76902.0,70841.0,3000.0,2200.0,0
150000.0,53,0,-1,11467.0,11052.0,11053.0,10253.0,0
90000.0,58,1,2,25941.0,25722.0,500.0,3000.0,1
30000.0,51,0,0,11860.0,6846.0,1000.0,7090.0,0
60000.0,52,0,0,60250.0,60585.0,2167.0,2483.0,0
490000.0,52,-1,-1,7357.0,2779.0,2779.0,22595.0,0
230000.0,56,-2,-2,10511.0,2381.0,2381.0,2580.0,1
70000.0,53,0,0,71219.0,71110.0,2900.0,3200.0,0
60000.0,55,3,2,74786.0,71575.0,0.0,9400.0,1
30000.0,59,0,0,30419.0,28221.0,1481.0,1276.0,0
70000.0,62,0,0,57271.0,56269.0,2857.0,2702.0,0
450000.0,56,1,-1,-4.0,831.0,835.0,0.0,1
20000.0,54,0,0,16120.0,17160.0,1308.0,1231.0,1
30000.0,51,1,2,16490.0,18908.0,3000.0,0.0,1
80000.0,54,0,0,78929.0,78177.0,3200.0,3002.0,0
390000.0,53,-2,-2,450.0,1540.0,1540.0,690.0,0
30000.0,50,0,0,10741.0,12057.0,1498.0,1219.0,0
200000.0,51,1,-1,0.0,1221.0,1221.0,0.0,0
140000.0,59,1,2,63654.0,62042.0,0.0,3000.0,0
30000.0,51,-2,-2,1724.0,1222.0,1222.0,4972.0,1
290000.0,51,-2,-2,6859.0,11210.0,11210.0,2436.0,0
200000.0,51,-1,-1,2433.0,735.0,735.0,735.0,0
180000.0,64,0,0,120070.0,123963.0,5876.0,4525.0,0
200000.0,50,-2,-2,411.0,453.0,453.0,348.0,0
500000.0,54,0,0,355251.0,354394.0,12680.0,13464.0,0
520000.0,54,0,0,653062.0,671563.0,28500.0,30500.0,0
90000.0,53,-2,-2,827.0,0.0,0.0,2469.0,0
260000.0,54,-1,-1,16570.0,7934.0,8234.0,20034.0,0
50000.0,51,0,0,22000.0,20454.0,2000.0,2100.0,1
80000.0,59,0,0,80893.0,79175.0,2799.0,3300.0,1
210000.0,54,0,0,197324.0,201977.0,8000.0,11000.0,0
300000.0,51,0,0,143121.0,147527.0,8269.0,6825.0,0
20000.0,53,1,2,8992.0,8313.0,0.0,2400.0,0
50000.0,51,0,0,25436.0,27445.0,2445.0,1585.0,0
20000.0,52,2,2,5682.0,6437.0,1000.0,1000.0,1
150000.0,53,-1,-1,8706.0,2484.0,2508.0,0.0,0
50000.0,51,0,0,44788.0,45471.0,2352.0,2275.0,1
50000.0,51,0,0,50566.0,50050.0,1738.0,1746.0,0
50000.0,51,2,2,32215.0,33384.0,2000.0,2000.0,0
200000.0,51,1,-1,-186.0,846.0,1032.0,1350.0,0
80000.0,52,0,0,42635.0,39508.0,1623.0,1740.0,0
50000.0,56,0,0,48155.0,49157.0,1798.0,2058.0,0
200000.0,55,2,2,159017.0,162697.0,9159.0,4842.0,0
210000.0,54,0,0,94343.0,96278.0,3500.0,3500.0,0
80000.0,55,0,0,78573.0,69116.0,3001.0,2500.0,0
200000.0,50,-1,-1,390.0,390.0,390.0,390.0,0
200000.0,51,0,0,99036.0,99625.0,3520.0,4500.0,0
220000.0,52,2,0,220053.0,222857.0,9000.0,6100.0,1
280000.0,56,-2,-1,-5.0,4609.0,4614.0,1.0,0
250000.0,53,1,-1,-13.0,3823.0,3836.0,839.0,0
90000.0,55,0,0,39731.0,38272.0,2000.0,2000.0,0
320000.0,58,-2,-2,1100.0,0.0,0.0,0.0,0
130000.0,53,0,0,210628.0,215308.0,6800.0,6794.0,0
50000.0,51,-1,-1,390.0,780.0,780.0,0.0,0
80000.0,51,0,0,6203.0,6133.0,1094.0,1075.0,0
430000.0,51,0,0,416090.0,422898.0,17107.0,20015.0,0
250000.0,51,1,-1,0.0,645.0,645.0,3490.0,0
50000.0,51,2,2,15902.0,17328.0,2000.0,2000.0,0
360000.0,58,0,0,35673.0,35817.0,1179.0,0.0,0
450000.0,53,-2,-2,0.0,0.0,0.0,1215.0,0
110000.0,22,0,0,99209.0,54218.0,1766.0,2000.0,1
360000.0,34,0,0,3187.0,3758.0,1025.0,1361.0,0
10000.0,24,0,0,9035.0,5845.0,1300.0,1200.0,1
200000.0,27,0,0,186778.0,206582.0,23000.0,157.0,1
20000.0,24,0,0,6215.0,7252.0,1300.0,1500.0,1
70000.0,28,1,-1,-47.0,653.0,700.0,3000.0,1
80000.0,55,2,2,71905.0,70150.0,0.0,3000.0,1
250000.0,55,-2,-2,603.0,1867.0,1867.0,2661.0,0
90000.0,34,0,0,86275.0,87848.0,4004.0,4000.0,0
100000.0,42,0,0,98430.0,99998.0,5000.0,2000.0,0
230000.0,39,0,0,53672.0,75305.0,25000.0,5000.0,0
380000.0,32,0,0,387851.0,349973.0,13070.0,13000.0,0
390000.0,29,-1,-1,1246.0,1476.0,2000.0,2000.0,0
120000.0,30,-2,-2,0.0,0.0,0.0,0.0,0
20000.0,27,0,0,19339.0,20187.0,1500.0,1295.0,0
20000.0,41,1,-1,0.0,3793.0,3793.0,1103.0,0
160000.0,25,1,-1,0.0,10139.0,10139.0,0.0,1
240000.0,35,-1,-1,11119.0,10361.0,10722.0,10000.0,0
30000.0,23,0,0,41300.0,0.0,0.0,0.0,0
50000.0,24,0,0,5599.0,6696.0,1200.0,1200.0,0
30000.0,23,1,2,29772.0,28707.0,0.0,1600.0,0
20000.0,23,0,0,19247.0,18055.0,2500.0,1100.0,0
80000.0,23,-1,-1,9183.0,9606.0,9643.0,3167.0,0
20000.0,23,3,2,2400.0,2400.0,0.0,0.0,1
50000.0,23,0,0,40698.0,42018.0,2000.0,2230.0,0
90000.0,23,0,0,90888.0,85293.0,6000.0,4008.0,0
50000.0,24,-1,-1,999.0,593.0,594.0,0.0,0
20000.0,23,0,0,10208.0,14972.0,4972.0,3000.0,1
30000.0,24,-2,-2,0.0,0.0,0.0,0.0,0
50000.0,23,1,2,52319.0,51185.0,0.0,3200.0,0
20000.0,23,0,0,19178.0,18852.0,2000.0,1500.0,0
20000.0,22,1,2,19512.0,17692.0,0.0,1736.0,0
20000.0,23,3,2,18781.0,13255.0,0.0,0.0,0
50000.0,22,2,0,47021.0,48423.0,2543.0,2150.0,1
20000.0,22,0,0,19555.0,17152.0,2000.0,3100.0,0
20000.0,23,0,0,14784.0,15483.0,1253.0,2879.0,0
50000.0,23,0,0,48241.0,49445.0,2000.0,2412.0,1
10000.0,23,2,0,5232.0,6410.0,1273.0,2580.0,1
10000.0,23,-2,-1,998.0,780.0,780.0,390.0,1
20000.0,22,0,0,16620.0,17446.0,2000.0,2000.0,0
10000.0,22,0,0,8780.0,4060.0,1100.0,1300.0,0
50000.0,25,0,0,11669.0,12665.0,1502.0,1522.0,0
30000.0,25,0,0,7653.0,8864.0,1500.0,1500.0,1
170000.0,26,0,0,118084.0,112312.0,3800.0,13000.0,0
50000.0,23,0,0,51550.0,0.0,0.0,0.0,1
60000.0,24,2,0,27019.0,25100.0,1686.0,2000.0,1
50000.0,26,0,0,50316.0,48987.0,3000.0,3000.0,0
50000.0,22,0,0,46831.0,47233.0,4000.0,2442.0,0
50000.0,24,0,0,49907.0,49355.0,1963.0,1539.0,0
100000.0,24,1,2,100364.0,97551.0,107.0,2893.0,0
10000.0,25,0,0,5642.0,6652.0,1112.0,1143.0,0
80000.0,26,1,-2,0.0,0.0,0.0,0.0,1
300000.0,26,-2,-2,0.0,0.0,0.0,0.0,0
10000.0,23,1,2,9020.0,8707.0,0.0,1391.0,1
30000.0,24,-1,-1,5857.0,20190.0,18794.0,0.0,0
50000.0,24,0,0,20472.0,19077.0,1700.0,1641.0,0
30000.0,24,-1,0,1426.0,2539.0,1300.0,1100.0,0
90000.0,26,1,-2,0.0,0.0,0.0,403.0,0
20000.0,23,2,2,5996.0,7040.0,1300.0,1128.0,1
80000.0,23,-1,-1,444.0,444.0,444.0,444.0,0
90000.0,24,0,0,86724.0,91394.0,7016.0,3800.0,0
20000.0,24,2,0,8295.0,9310.0,1160.0,2980.0,1
30000.0,24,-1,-1,1473.0,390.0,390.0,390.0,1
10000.0,23,0,0,9984.0,9974.0,1300.0,1300.0,1
70000.0,25,0,0,31011.0,28034.0,2002.0,1435.0,0
40000.0,26,2,0,36460.0,37549.0,2000.0,3900.0,1
170000.0,26,0,0,145354.0,143279.0,8000.0,3500.0,1
10000.0,24,1,2,9774.0,10400.0,1000.0,0.0,0
30000.0,25,2,0,29608.0,27471.0,1600.0,3000.0,0
10000.0,24,1,2,6496.0,6246.0,0.0,3000.0,1
50000.0,24,0,0,48061.0,47003.0,2000.0,2000.0,0
30000.0,24,0,0,21652.0,22656.0,1369.0,1517.0,0
50000.0,24,0,0,30011.0,35743.0,7000.0,416.0,0
20000.0,24,1,2,20464.0,19322.0,4.0,1640.0,0
10000.0,25,0,0,3684.0,4715.0,1100.0,1155.0,1
50000.0,24,1,-2,-1000.0,0.0,1000.0,0.0,0
50000.0,24,1,2,59197.0,55551.0,2000.0,0.0,1
50000.0,25,0,0,47077.0,48872.0,2800.0,0.0,0
